category_url,product_url,name,price,rating,review_count,page_text_length
https://www.ikea.com/us/en/cat/sofas-fu003/,https://www.ikea.com/us/en/p/friheten-klagshamn-sleeper-sectional-3-seat-w-storage-faringe-brown-orange-s19520246/,Friheten Klagshamn Sleeper Sectional 3 Seat W Storage Faringe Brown Orange S19520246,1099.0,4.4,272,1880
https://www.ikea.com/us/en/cat/sofas-fu003/,https://www.ikea.com/us/en/p/klippan-loveseat-bomstad-black-50399318/,Klippan Loveseat Bomstad Black,449.0,4.2,174,1886
https://www.ikea.com/us/en/cat/sofas-fu003/,https://www.ikea.com/us/en/p/saltmyran-sofa-oereryd-gray-beige-50618518/,Saltmyran Sofa Oereryd Gray Beige,399.0,4.5,11,1105
https://www.ikea.com/us/en/cat/sofas-fu003/,https://www.ikea.com/us/en/p/saltmyran-sofa-oereryd-blue-70618522/,Saltmyran Sofa Oereryd Blue,399.0,4.5,11,1110
https://www.ikea.com/us/en/cat/sofas-fu003/,https://www.ikea.com/us/en/p/saltsjoebaden-sofa-with-chaise-tonerud-gray-s19579208/,Saltsjoebaden Sofa With Chaise Tonerud Gray S19579208,749.0,4.5,10,1455
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/slattum-upholstered-bed-frame-vissle-dark-gray-70571256/,Slattum Upholstered Bed Frame Vissle Dark Gray,149.0,4.2,469,2100
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/malm-high-bed-frame-2-storage-boxes-dark-brown-veneer-luroey-s79574378/,Malm High Bed Frame 2 Storage Boxes Dark Brown Veneer Luroey S79574378,399.0,4.1,941,2588
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/ramnefjaell-upholstered-bed-frame-kilanda-light-beige-luroey-s29560208/,Ramnefjaell Upholstered Bed Frame Kilanda Light Beige Luroey S29560208,299.0,4.3,198,2784
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/neiden-bed-frame-pine-luroey-s79248606/,Neiden Bed Frame Pine Luroey S79248606,99.0,3.9,791,2283
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/tarva-bed-frame-pine-luroey-s29007794/,Tarva Bed Frame Pine Luroey S29007794,179.0,4.0,760,2525
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/songesand-bed-frame-brown-luroey-s59241069/,Songesand Bed Frame Brown Luroey S59241069,299.0,4.1,817,2561
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/stjaernoe-bed-frame-anthracite-40570183/,Stjaernoe Bed Frame Anthracite,199.0,4.6,103,1874
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/brimnes-bed-frame-with-storage-headboard-black-luroey-s49129600/,Brimnes Bed Frame With Storage Headboard Black Luroey S49129600,499.0,4.2,1164,2747
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/malm-bed-frame-dark-brown-veneer-luroey-s49574365/,Malm Bed Frame Dark Brown Veneer Luroey S49574365,299.0,4.0,1415,2125
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/vihals-bed-frame-white-20602458/,Vihals Bed Frame White,129.0,3.4,104,1372
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/radmansoe-bed-frame-brown-walnut-effect-luroey-s29598635/,Radmansoe Bed Frame Brown Walnut Effect Luroey S29598635,259.0,3.8,15,1649
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/vihals-bed-frame-with-2-storage-boxes-white-luroey-s09581985/,Vihals Bed Frame With 2 Storage Boxes White Luroey S09581985,209.0,3.1,26,1160
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/mandal-bed-frame-with-storage-birch-white-30280481/,Mandal Bed Frame With Storage Birch White,549.0,4.4,199,1802
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/gladstad-upholstered-bed-frame-kabusa-light-gray-00490466/,Gladstad Upholstered Bed Frame Kabusa Light Gray,249.0,3.8,135,1800
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/vevelstad-bed-frame-white-50506436/,Vevelstad Bed Frame White,149.0,4.4,261,1720
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/songesand-bed-frame-with-2-storage-boxes-white-luroey-s99241265/,Songesand Bed Frame With 2 Storage Boxes White Luroey S99241265,299.0,4.1,528,2057
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/mandal-bed-frame-with-headboard-birch-white-s89094948/,Mandal Bed Frame With Headboard Birch White S89094948,799.0,4.6,65,1100
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/neiden-bed-frame-pine-luroey-s59248607/,Neiden Bed Frame Pine Luroey S59248607,79.0,4.1,853,2009
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/kleppstad-bed-frame-white-vissle-beige-00492682/,Kleppstad Bed Frame White Vissle Beige,199.0,4.5,310,2013
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/hemnes-bed-frame-white-stain-luroey-s69007848/,Hemnes Bed Frame White Stain Luroey S69007848,479.0,3.1,762,2838
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/brimnes-bed-frame-with-storage-white-luroey-s09069764/,Brimnes Bed Frame With Storage White Luroey S09069764,369.0,4.3,1851,2758
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/malm-storage-bed-white-70404818/,Malm Storage Bed White,549.0,4.6,1329,2282
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/slattum-upholstered-bed-frame-vissle-dark-gray-incl-slipcover-for-headboard-oereryd-gray-beige-s39613490/,Slattum Upholstered Bed Frame Vissle Dark Gray Incl Slipcover For Headboard Oereryd Gray Beige S39613490,163.99,5.0,1,942
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/nordli-bed-with-headboard-and-storage-anthracite-s79241412/,Nordli Bed With Headboard And Storage Anthracite S79241412,899.0,4.5,292,2427
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/valevag-pocket-spring-mattress-medium-firm-white-50511857/,Valevag Pocket Spring Mattress Medium Firm White,349.0,4.0,3254,2444
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/vagstranda-pocket-spring-mattress-medium-firm-white-30511877/,Vagstranda Pocket Spring Mattress Medium Firm White,499.0,4.0,1473,2751
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/asbygda-foam-mattress-firm-white-10481503/,Asbygda Foam Mattress Firm White,249.0,3.5,98,1848
https://www.ikea.com/us/en/cat/beds-bm003/,https://www.ikea.com/us/en/p/abrotten-foam-mattress-medium-firm-white-40481686/,Abrotten Foam Mattress Medium Firm White,449.0,3.4,164,2463
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/bergshyttan-bergshyttan-table-and-2-benches-dark-brown-ash-veneer-tinted-effect-birch-veneer-s49608412/,Bergshyttan Bergshyttan Table And 2 Benches Dark Brown Ash Veneer Tinted Effect Birch Veneer S49608412,799.99,5.0,3,1122
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/ramsnaes-chair-anthracite-vissle-dark-gray-50636447/,Ramsnaes Chair Anthracite Vissle Dark Gray,100.0,5.0,2,1005
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/skogsta-table-counter-height-acacia-black-90620680/,Skogsta Table Counter Height Acacia Black,349.99,4.8,5,846
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/skogsta-bar-stool-with-backrest-counter-height-acacia-50620677/,Skogsta Bar Stool With Backrest Counter Height Acacia,95.0,4.9,7,1058
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/skogsta-ramsnaes-table-and-6-chairs-acacia-black-anthracite-vissle-dark-gray-s39623719/,Skogsta Ramsnaes Table And 6 Chairs Acacia Black Anthracite Vissle Dark Gray S39623719,1249.99,4.8,20,1964
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/skalsta-chair-plastic-red-tubular-metal-black-gray-s29608465/,Skalsta Chair Plastic Red Tubular Metal Black Gray S29608465,55.0,5.0,2,1117
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/skogsta-ramsnaes-table-and-4-chairs-acacia-anthracite-vissle-dark-gray-s19623715/,Skogsta Ramsnaes Table And 4 Chairs Acacia Anthracite Vissle Dark Gray S19623715,799.99,5.0,1,1285
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/skogsta-skogsta-table-and-6-chairs-acacia-black-s19545124/,Skogsta Skogsta Table And 6 Chairs Acacia Black S19545124,1069.99,4.8,20,1924
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/haegernaes-table-and-4-chairs-antique-stain-pine-70575947/,Haegernaes Table And 4 Chairs Antique Stain Pine,259.99,4.7,440,1890
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/tonstad-tonstad-table-and-4-chairs-brown-oak-veneer-brown-oak-effect-fridtuna-light-beige-s39602255/,Tonstad Tonstad Table And 4 Chairs Brown Oak Veneer Brown Oak Effect Fridtuna Light Beige S39602255,539.99,5.0,2,1183
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/stockholm-2025-stockholm-2025-table-and-6-chairs-oak-veneer-oak-leather-s09606617/,Stockholm 2025 Stockholm 2025 Table And 6 Chairs Oak Veneer Oak Leather S09606617,2349.99,5.0,1,891
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/skansnaes-skansnaes-table-and-4-chairs-brown-beech-brown-beech-s09561633/,Skansnaes Skansnaes Table And 4 Chairs Brown Beech Brown Beech S09561633,1299.99,3.7,3,1658
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/tonstad-tonstad-table-and-6-chairs-oak-veneer-oak-effect-fridtuna-light-beige-s49602189/,Tonstad Tonstad Table And 6 Chairs Oak Veneer Oak Effect Fridtuna Light Beige S49602189,829.99,5.0,1,1375
https://www.ikea.com/us/en/cat/chairs-fu002/,https://www.ikea.com/us/en/p/lisabo-lisabo-table-and-4-chairs-ash-veneer-ash-s49385529/,Lisabo Lisabo Table And 4 Chairs Ash Veneer Ash S49385529,619.99,4.8,66,1208
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-6-drawer-dresser-white-anchor-unlock-function-60561248/,Storklinta 6 Drawer Dresser White Anchor Unlock Function,249.99,4.0,261,2540
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-6-drawer-dresser-oak-effect-anchor-unlock-function-00561246/,Storklinta 6 Drawer Dresser Oak Effect Anchor Unlock Function,279.99,4.0,261,2472
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-6-drawer-dresser-dark-brown-oak-effect-anchor-unlock-function-50561244/,Storklinta 6 Drawer Dresser Dark Brown Oak Effect Anchor Unlock Function,279.99,4.0,261,2465
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storemolla-8-drawer-dresser-gray-brown-stained-60522394/,Storemolla 8 Drawer Dresser Gray Brown Stained,599.99,4.4,248,2605
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storemolla-8-drawer-dresser-light-grey-beige-stained-80522393/,Storemolla 8 Drawer Dresser Light Grey Beige Stained,599.99,4.4,248,2653
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-4-drawer-dresser-white-anchor-unlock-function-40559289/,Storklinta 4 Drawer Dresser White Anchor Unlock Function,179.99,4.0,150,2100
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-4-drawer-dresser-dark-brown-oak-effect-anchor-unlock-function-60559288/,Storklinta 4 Drawer Dresser Dark Brown Oak Effect Anchor Unlock Function,199.99,4.0,150,2058
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-4-drawer-dresser-oak-effect-anchor-unlock-function-20559290/,Storklinta 4 Drawer Dresser Oak Effect Anchor Unlock Function,199.99,4.0,150,2063
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-6-drawer-dresser-white-anchor-unlock-function-10559281/,Storklinta 6 Drawer Dresser White Anchor Unlock Function,229.99,4.0,141,2474
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-6-drawer-dresser-gray-green-anchor-unlock-function-50621064/,Storklinta 6 Drawer Dresser Gray Green Anchor Unlock Function,229.99,4.0,141,2273
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-6-drawer-dresser-dark-brown-oak-effect-anchor-unlock-function-70559278/,Storklinta 6 Drawer Dresser Dark Brown Oak Effect Anchor Unlock Function,249.99,4.0,141,2412
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-6-drawer-dresser-oak-effect-anchor-unlock-function-50559279/,Storklinta 6 Drawer Dresser Oak Effect Anchor Unlock Function,249.99,4.0,141,2436
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-white-anchor-unlock-function-00559291/,Storklinta 3 Drawer Dresser White Anchor Unlock Function,129.99,3.9,186,2090
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-oak-effect-anchor-unlock-function-80559292/,Storklinta 3 Drawer Dresser Oak Effect Anchor Unlock Function,149.99,3.9,186,2027
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-dark-brown-oak-effect-anchor-unlock-function-60559293/,Storklinta 3 Drawer Dresser Dark Brown Oak Effect Anchor Unlock Function,149.99,3.9,186,2027
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-3-drawer-dresser-gray-green-anchor-unlock-function-80574645/,Storklinta 3 Drawer Dresser Gray Green Anchor Unlock Function,129.99,3.9,186,1987
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/hemnes-8-drawer-dresser-white-stain-10576191/,Hemnes 8 Drawer Dresser White Stain,349.99,4.0,77,2700
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/hemnes-8-drawer-dresser-black-brown-30576190/,Hemnes 8 Drawer Dresser Black Brown,349.99,4.0,77,2638
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/rast-6-drawer-dresser-pine-00582164/,Rast 6 Drawer Dresser Pine,129.99,2.5,163,2047
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/radmansoe-6-drawer-dresser-brown-walnut-effect-40593839/,Radmansoe 6 Drawer Dresser Brown Walnut Effect,349.99,4.0,105,2549
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/rast-3-drawer-dresser-pine-70582165/,Rast 3 Drawer Dresser Pine,59.99,3.2,106,2534
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/gullaberg-8-drawer-dresser-gray-anchor-unlock-function-80590396/,Gullaberg 8 Drawer Dresser Gray Anchor Unlock Function,299.99,3.7,90,2376
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/gullaberg-8-drawer-dresser-white-anchor-unlock-function-00590395/,Gullaberg 8 Drawer Dresser White Anchor Unlock Function,379.99,3.7,90,2452
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-5-drawer-dresser-white-anchor-unlock-function-20559285/,Storklinta 5 Drawer Dresser White Anchor Unlock Function,179.99,3.9,80,2717
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-5-drawer-dresser-dark-brown-oak-effect-anchor-unlock-function-80559287/,Storklinta 5 Drawer Dresser Dark Brown Oak Effect Anchor Unlock Function,199.99,3.9,80,2677
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/storklinta-5-drawer-dresser-oak-effect-anchor-unlock-function-00559286/,Storklinta 5 Drawer Dresser Oak Effect Anchor Unlock Function,199.99,3.9,80,2657
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/songesand-6-drawer-dresser-white-50572836/,Songesand 6 Drawer Dresser White,239.99,2.5,100,2433
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/songesand-6-drawer-dresser-brown-00575804/,Songesand 6 Drawer Dresser Brown,299.99,2.5,100,2274
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/brimnes-4-drawer-dresser-black-70574245/,Brimnes 4 Drawer Dresser Black,229.99,4.5,1181,2346
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/brimnes-4-drawer-dresser-white-20572833/,Brimnes 4 Drawer Dresser White,229.99,4.5,1181,2346
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/brimnes-4-drawer-dresser-gray-frosted-glass-10598391/,Brimnes 4 Drawer Dresser Gray Frosted Glass,229.99,4.5,1181,1932
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/vihals-6-drawer-dresser-white-anchor-unlock-function-30490115/,Vihals 6 Drawer Dresser White Anchor Unlock Function,279.99,4.2,96,2498
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/kilberget-6-drawer-dresser-white-anchor-unlock-function-70561672/,Kilberget 6 Drawer Dresser White Anchor Unlock Function,249.99,3.7,56,2599
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/jonaxel-storage-combination-white-s99297144/,Jonaxel Storage Combination White S99297144,49.99,4.4,245,2017
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/vihals-6-drawer-dresser-white-anchor-unlock-function-90483249/,Vihals 6 Drawer Dresser White Anchor Unlock Function,249.99,4.4,153,2379
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/gullaberg-3-drawer-dresser-gray-anchor-unlock-function-30561768/,Gullaberg 3 Drawer Dresser Gray Anchor Unlock Function,159.99,4.2,60,2545
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/gullaberg-3-drawer-dresser-white-anchor-unlock-function-10561769/,Gullaberg 3 Drawer Dresser White Anchor Unlock Function,199.99,4.2,60,2439
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/gullaberg-3-drawer-dresser-yellow-60593447/,Gullaberg 3 Drawer Dresser Yellow,199.99,4.2,60,2448
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/kilberget-3-drawer-dresser-white-anchor-unlock-function-50561668/,Kilberget 3 Drawer Dresser White Anchor Unlock Function,129.99,4.0,46,2483
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/songesand-6-drawer-dresser-white-30572837/,Songesand 6 Drawer Dresser White,279.99,2.7,93,2382
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/songesand-6-drawer-dresser-brown-20575803/,Songesand 6 Drawer Dresser Brown,279.99,2.7,93,2382
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/songesand-4-drawer-dresser-white-70572835/,Songesand 4 Drawer Dresser White,149.99,3.0,88,2159
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/songesand-4-drawer-dresser-brown-40575802/,Songesand 4 Drawer Dresser Brown,149.99,3.0,88,2159
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/hauga-6-drawer-dresser-white-60581538/,Hauga 6 Drawer Dresser White,279.99,4.4,64,1732
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/hauga-6-drawer-dresser-gray-20581535/,Hauga 6 Drawer Dresser Gray,279.99,4.4,64,1870
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/songesand-3-drawer-dresser-white-00572834/,Songesand 3 Drawer Dresser White,149.99,2.9,34,2059
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/songesand-3-drawer-dresser-brown-60575801/,Songesand 3 Drawer Dresser Brown,119.99,2.9,34,2102
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/hemnes-6-drawer-dresser-black-brown-60576198/,Hemnes 6 Drawer Dresser Black Brown,319.99,3.9,43,2234
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/hemnes-6-drawer-dresser-white-stain-00576196/,Hemnes 6 Drawer Dresser White Stain,319.99,3.9,43,2266
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/stockholm-mirror-walnut-veneer-20503793/,Stockholm Mirror Walnut Veneer,179.99,4.7,1134,1660
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/nissedal-mirror-walnut-effect-30501864/,Nissedal Mirror Walnut Effect,49.99,4.7,5596,1343
https://www.ikea.com/us/en/cat/dressers-storage-drawers-st004/,https://www.ikea.com/us/en/p/nyponbuske-mirror-black-10609889/,Nyponbuske Mirror Black,89.99,4.8,49,755
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/stockholm-2025-tv-unit-with-sliding-doors-oak-veneer-90586638/,Stockholm 2025 Tv Unit With Sliding Doors Oak Veneer,449.99,4.4,102,2219
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/kallax-tv-unit-black-brown-90574881/,Kallax Tv Unit Black Brown,79.99,4.6,309,1590
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/kallax-tv-unit-white-00574885/,Kallax Tv Unit White,79.99,4.6,309,1583
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/kallax-tv-unit-white-stained-oak-effect-50574883/,Kallax Tv Unit White Stained Oak Effect,79.99,4.6,309,1597
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/brimnes-tv-unit-white-20569487/,Brimnes Tv Unit White,199.99,4.5,539,1840
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/brimnes-tv-unit-black-40569486/,Brimnes Tv Unit Black,199.99,4.5,539,1847
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/besta-tv-bench-with-doors-black-brown-hedeviken-dark-brown-oak-veneer-s89568027/,Besta Tv Bench With Doors Black Brown Hedeviken Dark Brown Oak Veneer S89568027,285.0,3.8,360,2418
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/besta-tv-bench-with-doors-white-bjoerkoeviken-birch-veneer-s79568042/,Besta Tv Bench With Doors White Bjoerkoeviken Birch Veneer S79568042,285.0,3.8,360,2379
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/besta-tv-bench-with-doors-dark-gray-bergsviken-black-s79564157/,Besta Tv Bench With Doors Dark Gray Bergsviken Black S79564157,285.0,3.8,360,2358
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/besta-tv-bench-with-doors-white-bergsviken-black-s59568043/,Besta Tv Bench With Doors White Bergsviken Black S59568043,285.0,3.8,360,2360
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/besta-tv-unit-with-doors-white-stained-oak-effect-lappviken-white-stained-oak-effect-s29568054/,Besta Tv Unit With Doors White Stained Oak Effect Lappviken White Stained Oak Effect S29568054,225.0,3.8,360,2355
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/besta-tv-unit-with-doors-white-lappviken-white-s49568048/,Besta Tv Unit With Doors White Lappviken White S49568048,225.0,3.8,360,2362
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/besta-tv-bench-with-doors-black-brown-lappviken-walnut-effect-s49612174/,Besta Tv Bench With Doors Black Brown Lappviken Walnut Effect S49612174,225.0,3.8,360,2338
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/lack-tv-unit-white-40566063/,Lack Tv Unit White,59.99,4.6,217,1636
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/lack-tv-unit-black-brown-60566062/,Lack Tv Unit Black Brown,59.99,4.6,217,1639
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/fjaellbo-tv-unit-black-00579034/,Fjaellbo Tv Unit Black,299.99,4.4,876,1755
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/fjaellbo-tv-unit-black-60566439/,Fjaellbo Tv Unit Black,249.99,4.4,876,1748
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/skruvby-tv-unit-black-blue-10542747/,Skruvby Tv Unit Black Blue,99.99,4.6,111,1846
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/skruvby-tv-unit-white-90542748/,Skruvby Tv Unit White,99.99,4.6,111,1836
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/baggebo-tv-unit-white-90565773/,Baggebo Tv Unit White,29.99,4.5,115,1148
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/kallax-tv-storage-combination-black-brown-s49569444/,Kallax Tv Storage Combination Black Brown S49569444,169.99,4.5,64,1447
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/kallax-tv-storage-combination-white-stained-oak-effect-s79569447/,Kallax Tv Storage Combination White Stained Oak Effect S79569447,169.99,4.5,64,1462
https://www.ikea.com/us/en/cat/tv-media-furniture-10475/,https://www.ikea.com/us/en/p/kallax-tv-storage-combination-white-s99569451/,Kallax Tv Storage Combination White S99569451,159.99,4.5,64,1450
